Institute,Gender,Year,Academic_Program_Name,Closing_Rank,Opening_Rank,Seat,Disability
6,1,2019,1,3143,3143,1,0
6,1,2019,33,1945,1945,3,0
6,0,2019,63,697,697,4,0
6,1,2019,63,5477,5477,1,0
6,1,2019,0,6817,5896,0,0
6,1,2019,0,885,885,2,0
7,1,2019,119,2156,2156,4,0
6,0,2019,0,390,290,2,0
7,1,2019,2,1102,1070,3,0
7,0,2019,2,1279,949,1,0
7,1,2019,10,11397,7679,0,0
7,1,2019,10,2712,2385,3,0
7,0,2019,10,2794,1795,1,0
7,0,2019,0,3125,2071,1,0
8,0,2019,9,555,439,2,0
8,0,2019,1,245,115,2,0
8,0,2019,51,2463,1681,0,0
9,1,2019,12,3356,2874,1,0
9,1,2019,53,5231,3067,1,0
9,1,2019,54,2731,2731,3,0
9,1,2019,1,1128,944,3,0
9,0,2019,10,61,47,4,0
9,0,2019,0,253,127,2,0
9,0,2019,19,5112,3407,0,0
9,1,2019,56,2704,2704,3,0
10,1,2019,9,6061,5669,1,0
4,0,2019,19,794,586,2,0
4,1,2019,69,10947,10791,0,0
4,0,2019,47,743,743,4,0
4,1,2019,83,16022,15588,0,0
4,0,2019,83,1013,910,2,0
4,0,2019,74,2155,2071,3,0
6,0,2019,118,368,148,1,0
6,1,2019,9,1996,1996,3,0
6,0,2019,1,6357,3729,0,0
6,0,2019,5,389,389,3,0
6,0,2019,0,3609,2289,0,0
6,0,2019,0,0,0,1,1
7,0,2019,119,0,1162,2,0
7,1,2019,2,3389,2760,1,0
8,0,2019,1,0,0,0,1
8,0,2019,2,1,1,3,1
8,1,2019,51,5722,4936,0,0
8,0,2019,52,2696,1842,1,0
8,1,2019,78,3329,3329,3,0
9,0,2019,68,4010,2549,0,0
4,0,2019,69,6833,5277,0,0
4,0,2019,69,1737,1595,3,0
4,0,2019,49,1993,1402,3,0
6,1,2019,118,699,699,1,0
6,1,2019,1,11564,7102,0,0
6,1,2019,2,1586,1026,0,0
6,0,2019,33,4242,1372,0,0
6,0,2019,63,6998,6034,0,0
6,0,2019,63,743,743,2,0
6,0,2019,5,694,661,0,0
8,0,2019,75,3399,2789,1,0
8,0,2019,9,0,0,0,1
8,0,2019,9,1550,1244,1,0
8,1,2019,9,1458,1431,3,0
8,1,2019,64,13703,10255,0,0
8,1,2019,10,245,245,4,0
8,0,2019,10,186,59,2,0
8,0,2019,52,1929,1086,3,0
8,0,2019,76,583,333,1,0
8,0,2019,0,2108,1254,0,0
8,0,2019,0,181,143,4,0
8,0,2019,0,576,312,3,0
9,0,2019,12,0,88,0,1
9,0,2019,11,1442,1322,1,0
9,1,2019,53,1111,1111,4,0
9,0,2019,1,872,650,3,0
9,1,2019,2,57,57,4,0
9,0,2019,10,137,48,2,0
9,1,2019,66,1848,1848,4,0
9,0,2019,33,252,252,4,0
4,1,2019,60,4229,3559,1,0
4,1,2019,0,1294,1270,3,0
4,0,2019,60,1220,946,1,0
4,0,2019,19,2352,2083,1,0
4,1,2019,19,10112,8767,0,0
4,0,2019,49,843,694,2,0
4,1,2019,50,5495,5495,1,0
6,0,2019,2,287,134,1,0
6,0,2019,2,208,55,3,0
6,1,2019,10,3288,2100,0,0
6,0,2019,10,116,116,0,1
6,1,2019,33,3022,3022,1,0
6,0,2019,33,778,778,2,0
6,1,2019,62,4941,3379,0,0
7,1,2019,0,15014,13228,0,0
7,0,2019,2,0,0,1,1
7,1,2019,0,7116,5994,1,0
8,1,2019,12,598,598,2,0
8,1,2019,1,9158,7451,0,0
8,1,2019,1,4431,3565,1,0
8,0,2019,1,1030,639,3,0
8,0,2019,64,2415,2036,3,0
8,0,2019,51,1584,1277,1,0
8,0,2019,10,556,306,1,0
8,0,2019,52,516,459,4,0
9,0,2019,53,952,952,4,0
9,0,2019,2,188,90,0,0
4,1,2019,47,7203,6429,1,0
9,0,2019,2,17,16,4,0
9,1,2019,2,113,113,2,0
9,1,2019,66,7509,2247,0,0
9,0,2019,0,846,370,1,0
9,0,2019,56,840,759,2,0
4,0,2019,60,0,0,0,1
4,0,2019,69,927,876,2,0
4,1,2019,49,6127,5984,1,0
4,1,2019,74,0,0,2,0
6,0,2019,1,2364,1776,1,0
6,1,2019,2,521,335,1,0
6,1,2019,2,241,241,3,0
6,0,2019,10,859,561,1,0
6,0,2019,10,563,420,3,0
7,0,2019,2,346,243,4,0
8,1,2019,20,3322,3322,3,0
8,0,2019,1,0,0,1,1
8,1,2019,2,919,479,0,0
8,0,2019,2,217,95,0,0
8,0,2019,2,45,30,2,0
8,0,2019,52,986,832,2,0
8,0,2019,76,105,95,4,0
8,0,2019,76,153,57,0,1
8,0,2019,0,342,139,2,0
9,0,2019,1,4,4,2,1
9,0,2019,66,1854,794,3,0
9,1,2019,33,5839,3181,0,0
9,1,2019,66,0,0,2,0
9,1,2019,33,0,0,2,0
4,0,2019,19,1578,1172,3,0
4,0,2019,74,3384,2618,1,0
4,0,2019,61,1057,819,2,0
6,0,2019,33,2378,1697,1,0
6,0,2019,62,1714,1499,3,0
6,0,2019,5,238,238,2,0
7,0,2019,2,825,568,3,0
7,0,2019,0,910,770,4,0
7,0,2019,0,0,0,0,1
7,0,2019,10,1366,1205,3,0
7,0,2019,0,1731,1392,3,0
8,0,2019,12,1084,227,3,0
8,1,2019,75,2874,2874,3,0
8,0,2019,9,332,288,4,0
8,1,2019,1,1436,1436,4,0
8,0,2019,2,9,4,1,1
8,0,2019,2,88,40,3,0
8,0,2019,64,8007,6431,0,0
8,0,2019,51,86,86,0,1
8,1,2019,2,231,207,2,0
8,0,2019,10,0,0,1,1
8,0,2019,10,64,50,0,1
8,1,2019,52,6002,4683,1,0
8,0,2019,76,1059,446,0,0
8,1,2019,76,2006,1930,1,0
8,0,2019,76,585,218,3,0
9,1,2019,53,0,0,2,0
9,0,2019,54,4398,3432,1,0
9,0,2019,9,1133,481,3,0
9,0,2019,1,4839,2220,0,0
9,0,2019,1,111,111,0,1
9,0,2019,1,470,461,4,0
9,1,2019,2,151,128,3,0
9,0,2019,10,336,88,1,0
9,0,2019,10,0,44,1,1
9,1,2019,19,9332,7119,0,0
4,0,2019,19,494,494,4,0
4,0,2019,83,3803,3468,1,0
4,0,2019,49,7112,5568,0,0
4,0,2019,74,8497,7429,0,0
4,0,2019,74,1019,1019,4,0
6,0,2019,9,5923,3435,0,0
6,0,2019,2,28,28,1,1
6,0,2019,10,0,0,1,1
6,0,2019,10,281,240,2,0
6,1,2019,10,607,607,2,0
6,0,2019,62,2733,1404,0,0
6,0,2019,5,472,307,1,0
7,1,2019,119,0,3670,3,0
7,0,2019,119,12522,9177,0,0
7,0,2019,10,707,592,4,0
7,0,2019,2,3110,2209,0,0
8,0,2019,12,131,131,0,1
8,1,2019,9,1160,1160,2,0
8,0,2019,51,349,336,4,0
8,1,2019,51,3548,3434,1,0
8,1,2019,10,1684,1267,1,0
8,1,2019,0,1331,1004,3,0
8,1,2019,78,6616,6555,1,0
9,1,2019,12,735,735,3,0
9,1,2019,11,3589,3589,1,0
9,0,2019,53,2160,1472,3,0
9,0,2019,54,10982,7149,0,0
9,0,2019,9,3308,1831,0,0
9,1,2019,9,890,890,4,0
9,0,2019,9,0,0,1,1
9,1,2019,1,3041,1790,1,0
9,1,2019,10,1064,619,1,0
9,0,2019,33,1304,484,1,0
9,1,2019,33,2224,2224,3,0
9,1,2019,0,496,496,4,0
9,0,2019,19,774,621,2,0
9,1,2019,19,1192,1192,2,0
9,0,2019,56,6618,4463,0,0
9,1,2019,68,9127,9127,0,0
9,1,2019,68,5463,5463,1,0
10,0,2019,9,6671,4744,0,0
10,1,2019,9,13557,12207,0,0
4,1,2019,49,3416,3416,3,0
4,1,2019,74,2395,2395,3,0
4,0,2019,61,905,905,4,0
6,1,2019,118,698,698,3,0
6,1,2019,9,10564,8351,0,0
6,0,2019,9,2225,1897,1,0
6,1,2019,63,11047,10927,0,0
6,0,2019,63,2080,1824,3,0
7,1,2019,2,904,904,2,0
7,1,2019,0,2597,2446,3,0
8,1,2019,12,7516,6437,0,0
8,0,2019,12,357,310,4,0
7,1,2019,0,0,0,2,0
8,1,2019,9,6923,4421,0,0
8,1,2019,64,3076,3076,3,0
8,0,2019,64,1083,729,2,0
8,1,2019,52,1541,1541,4,0
8,1,2019,52,0,0,2,0
8,0,2019,76,346,165,2,0
8,1,2019,0,3187,2673,1,0
8,0,2019,78,5055,1062,0,0
8,0,2019,78,3131,2478,1,0
8,0,2019,78,877,695,2,0
8,1,2019,78,0,0,2,0
9,0,2019,11,3343,2558,0,0
9,0,2019,11,935,884,3,0
9,0,2019,53,7028,4118,0,0
9,0,2019,54,0,0,2,0
9,0,2019,9,0,79,0,1
9,0,2019,9,613,55,2,0
9,1,2019,1,7956,5710,0,0
9,0,2019,66,484,441,4,0
9,0,2019,66,730,425,2,0
9,0,2019,56,2418,1843,1,0
10,0,2019,9,719,719,4,0
4,0,2019,61,7344,3901,0,0
4,1,2019,61,13405,11292,0,0
4,1,2019,61,277,277,2,0
4,0,2019,50,2786,2452,1,0
6,0,2019,33,438,438,4,0
6,1,2019,63,2520,2520,3,0
7,0,2019,0,7783,5644,0,0
7,0,2019,0,685,523,2,0
8,1,2019,12,3808,1871,1,0
8,1,2019,75,0,0,2,0
8,0,2019,20,3965,2643,1,0
8,0,2019,1,1787,1335,1,0
8,0,2019,64,3993,3385,1,0
8,1,2019,51,1199,1199,2,0
8,1,2019,52,10143,7847,0,0
8,0,2019,0,0,0,0,1
8,0,2019,78,637,558,4,0
9,0,2019,12,371,345,4,0
9,1,2019,12,900,900,2,0
9,1,2019,9,6314,4562,0,0
9,1,2019,9,2938,2007,1,0
9,0,2019,10,722,182,0,0
9,1,2019,10,2074,805,0,0
9,0,2019,66,3650,2080,0,0
9,0,2019,19,2132,1676,1,0
9,1,2019,19,4569,3897,1,0
9,0,2019,56,1712,1052,3,0
10,0,2019,2,103,103,4,0
10,1,2019,1,14026,10104,0,0
10,0,2019,0,4476,3259,0,0
10,1,2019,9,2273,2273,3,0
10,0,2019,9,1775,1644,3,0
10,0,2019,9,3182,2815,1,0
10,0,2019,0,2263,1617,1,0
11,0,2019,2,2617,1127,0,0
11,1,2019,2,547,547,4,0
11,0,2019,2,0,0,1,1
11,0,2019,120,1335,924,3,0
11,0,2019,0,1700,1419,3,0
12,0,2019,23,2131,2131,4,0
12,0,2019,23,0,0,2,0
12,1,2019,84,9982,8734,0,0
12,0,2019,13,0,0,2,0
12,1,2019,2,1386,1076,0,0
12,1,2019,10,2376,1769,1,0
12,1,2019,38,284,284,4,0
12,0,2019,38,391,140,3,0
12,0,2019,33,760,703,2,0
12,1,2019,0,6615,4561,0,0
12,1,2019,19,11832,10207,0,0
23,0,2019,82,0,0,2,0
23,1,2019,9,2407,2407,3,0
23,0,2019,10,5873,3189,0,0
23,1,2019,72,0,0,2,0
23,1,2019,73,7583,6924,0,0
23,1,2019,0,1654,1654,4,0
23,1,2019,0,6071,5617,1,0
23,0,2019,0,1380,814,3,0
23,1,2019,87,21528,20488,0,0
23,0,2019,87,4097,3594,1,0
14,0,2019,9,930,930,4,0
14,0,2019,5,1280,851,1,0
14,1,2019,0,0,0,2,0
10,0,2019,52,2490,2353,3,0
11,0,2019,2,77,77,0,1
11,1,2019,0,0,0,2,0
12,0,2019,13,4642,4083,1,0
12,0,2019,2,15,13,0,1
12,0,2019,38,1198,852,0,0
12,1,2019,38,368,368,2,0
12,0,2019,70,10314,8179,0,0
12,1,2019,0,4285,3301,1,0
12,0,2019,0,0,0,1,1
23,1,2019,82,0,0,3,0
23,1,2019,9,5886,5337,1,0
23,0,2019,2,113,55,0,1
23,0,2019,2,40,37,1,1
23,1,2019,2,852,644,3,0
23,0,2019,79,4278,3416,1,0
14,0,2019,2,190,138,4,0
14,0,2019,67,1773,1726,3,0
15,0,2019,23,0,0,2,0
11,1,2019,9,0,0,2,0
11,0,2019,1,1023,1023,4,0
11,1,2019,120,5172,4796,1,0
11,0,2019,0,7872,5932,0,0
11,0,2019,19,1290,1290,4,0
11,0,2019,19,1112,1072,2,0
12,0,2019,80,1570,898,3,0
12,1,2019,23,19658,12795,0,0
12,0,2019,23,0,0,0,1
12,0,2019,84,2096,1843,3,0
12,0,2019,9,733,633,2,0
12,1,2019,2,729,533,1,0
12,1,2019,10,911,508,3,0
12,0,2019,0,231,202,4,0
12,0,2019,71,832,832,4,0
12,0,2019,6,2524,1914,1,0
23,0,2019,82,2659,2509,3,0
23,1,2019,1,2818,2522,3,0
23,0,2019,1,472,400,2,0
23,0,2019,2,499,166,3,0
23,0,2019,10,533,479,2,0
23,0,2019,33,8484,7056,0,0
23,0,2019,33,3937,3417,1,0
23,1,2019,33,5930,5930,1,0
23,1,2019,33,3593,3593,3,0
23,0,2019,72,1427,1427,4,0
23,0,2019,73,1491,1021,1,0
23,0,2019,79,2582,2253,3,0
23,1,2019,79,0,0,2,0
23,0,2019,88,895,865,4,0
14,0,2019,0,1694,1358,3,0
14,1,2019,67,7251,7251,1,0
15,0,2019,23,22641,11197,0,0
10,0,2019,1,1632,1509,3,0
10,1,2019,1,2846,2846,3,0
10,0,2019,2,473,286,3,0
10,1,2019,10,7035,4798,0,0
10,0,2019,10,1636,1350,1,0
10,0,2019,10,1055,984,3,0
11,1,2019,9,17519,14426,0,0
11,0,2019,9,929,891,2,0
11,1,2019,1,16636,14770,0,0
12,0,2019,84,7566,6022,0,0
12,0,2019,2,412,234,0,0
12,0,2019,38,104,82,4,0
12,1,2019,38,38,38,0,1
12,0,2019,38,0,0,1,1
12,0,2019,38,199,99,2,0
12,0,2019,33,450,450,4,0
12,0,2019,33,1701,1234,3,0
12,1,2019,70,18037,16141,0,0
12,0,2019,70,2311,1791,3,0
12,0,2019,70,1031,999,2,0
12,0,2019,57,2067,1332,3,0
12,0,2019,57,1130,1125,2,0
12,1,2019,57,3133,3133,3,0
12,0,2019,0,329,269,2,0
12,1,2019,61,3366,3366,3,0
12,0,2019,61,917,917,2,0
12,0,2019,6,746,673,2,0
23,0,2019,81,1443,1443,4,0
23,1,2019,2,2089,1623,1,0
23,1,2019,10,11247,8094,0,0
23,1,2019,72,17578,14878,0,0
23,0,2019,47,10636,6890,0,0
14,1,2019,2,878,878,2,0
14,0,2019,0,729,685,4,0
14,1,2019,0,6935,6824,1,0
14,0,2019,67,2994,2848,1,0
14,1,2019,67,2775,2775,3,0
14,1,2019,19,3132,3132,3,0
15,0,2019,23,2905,2655,3,0
10,0,2019,1,408,369,2,0
10,0,2019,9,855,758,2,0
10,1,2019,2,3182,2304,0,0
10,0,2019,10,375,338,2,0
10,0,2019,52,4030,3200,1,0
10,0,2019,0,493,493,4,0
11,1,2019,9,2949,2949,3,0
11,0,2019,1,3450,2937,1,0
11,0,2019,1,585,366,2,0
11,1,2019,19,19843,16673,0,0
12,1,2019,23,2912,2912,3,0
12,1,2019,84,0,0,2,0
12,0,2019,9,0,0,0,1
12,0,2019,9,1990,1520,1,0
12,0,2019,9,1240,696,3,0
12,1,2019,1,4938,3032,1,0
12,0,2019,1,0,0,1,1
12,0,2019,2,0,0,3,1
12,1,2019,10,601,601,4,0
12,0,2019,57,961,961,4,0
12,1,2019,0,944,944,4,0
12,0,2019,0,654,512,3,0
12,0,2019,6,5235,3744,0,0
23,0,2019,2,365,119,2,0
23,0,2019,10,2013,1682,1,0
23,0,2019,38,488,464,4,0
23,1,2019,47,0,3421,3,0
23,0,2019,47,914,763,2,0
23,1,2019,87,0,0,2,0
14,1,2019,1,7312,7021,1,0
14,0,2019,2,0,0,1,1
14,1,2019,10,2347,2086,3,0
14,0,2019,5,3293,2253,0,0
14,0,2019,5,356,356,4,0
14,0,2019,5,1037,978,3,0
15,0,2019,92,4536,4006,1,0
11,1,2019,2,5912,4641,0,0
11,0,2019,19,4260,3798,1,0
12,1,2019,84,1780,1780,4,0
12,1,2019,9,1183,1183,2,0
12,0,2019,1,0,112,0,1
12,0,2019,1,0,0,4,1
12,0,2019,10,0,0,1,1
12,1,2019,38,3109,1903,0,0
12,0,2019,38,47,39,0,1
12,0,2019,33,2162,1638,1,0
12,1,2019,0,1674,1519,3,0
12,0,2019,19,2978,2278,1,0
12,0,2019,61,943,943,4,0
12,0,2019,71,1098,1068,2,0
12,0,2019,71,2213,1894,3,0
12,1,2019,6,9247,8230,0,0
12,0,2019,6,1850,1194,3,0
23,1,2019,9,14252,13623,0,0
23,1,2019,2,839,796,2,0
23,1,2019,10,1313,1313,4,0
23,0,2019,10,1241,846,3,0
23,0,2019,33,2225,1853,3,0
23,0,2019,79,1265,1265,4,0
23,1,2019,47,20194,15100,0,0
23,1,2019,88,15019,11000,0,0
23,0,2019,88,8546,6592,0,0
14,0,2019,1,1729,1597,3,0
14,1,2019,1,2954,2954,3,0
14,0,2019,0,6838,5273,0,0
14,0,2019,0,665,618,2,0
14,0,2019,67,531,531,2,0
15,1,2019,23,20929,19632,0,0
15,0,2019,23,2732,2532,4,0
10,0,2019,52,9291,5127,0,0
10,1,2019,52,7529,7529,1,0
10,1,2019,0,11901,8986,0,0
10,0,2019,0,1350,909,3,0
10,0,2019,0,0,0,0,1
11,0,2019,9,2100,1978,3,0
11,1,2019,1,893,893,2,0
11,0,2019,120,0,0,0,1
11,1,2019,0,6976,6421,1,0
11,0,2019,19,2527,2309,3,0
12,1,2019,23,7163,6538,1,0
12,1,2019,84,5688,5688,1,0
12,0,2019,9,495,422,4,0
12,0,2019,13,2650,2366,3,0
12,1,2019,1,1311,1311,4,0
12,1,2019,2,109,109,4,0
12,0,2019,2,5,5,1,1
12,1,2019,2,292,197,3,0
12,1,2019,33,5276,5224,1,0
12,1,2019,61,15160,13122,0,0
12,1,2019,61,7465,7465,1,0
12,1,2019,71,0,0,2,0
12,0,2019,6,539,467,4,0
12,1,2019,6,5814,5530,1,0
12,1,2019,6,0,0,2,0
23,0,2019,81,1163,1163,2,0
23,0,2019,2,1005,417,1,0
23,0,2019,38,0,140,0,1
23,1,2019,33,14991,13707,0,0
23,0,2019,72,4368,3774,1,0
23,0,2019,73,373,373,4,0
23,0,2019,0,736,728,4,0
23,1,2019,47,2425,2425,4,0
23,1,2019,88,0,0,2,0
14,0,2019,1,3350,2996,1,0
14,0,2019,2,2049,1082,0,0
14,0,2019,10,0,0,0,1
14,0,2019,10,503,475,4,0
14,0,2019,10,2218,1429,1,0
14,0,2019,19,1245,1245,4,0
10,0,2019,52,1120,1120,4,0
11,0,2019,9,10497,8266,0,0
12,0,2019,80,1360,638,1,0
12,0,2019,23,2546,2243,3,0
12,0,2019,84,872,772,2,0
12,0,2019,13,10541,8452,0,0
12,0,2019,1,1992,1367,1,0
12,1,2019,10,659,652,2,0
12,1,2019,38,636,619,3,0
12,0,2019,0,2748,1677,0,0
12,0,2019,0,1084,610,1,0
12,0,2019,19,679,612,4,0
12,1,2019,19,0,0,2,0
23,1,2019,9,0,0,2,0
23,1,2019,1,15724,13182,0,0
23,0,2019,1,3033,2457,1,0
23,1,2019,1,6233,5653,1,0
23,1,2019,10,0,0,2,0
23,0,2019,33,1014,1014,4,0
23,1,2019,33,0,0,2,0
23,1,2019,79,0,0,3,0
14,1,2019,2,645,645,4,0
14,0,2019,10,1200,941,3,0
14,1,2019,10,0,0,2,0
14,0,2019,5,488,488,2,0
14,0,2019,19,11546,10682,0,0
14,0,2019,19,2285,2210,3,0
15,0,2019,92,1326,1244,4,0
10,0,2019,2,32,32,1,1
10,0,2019,1,8122,6729,0,0
10,1,2019,2,1685,1624,1,0
10,0,2019,10,3299,1564,0,0
10,1,2019,1,6325,6292,1,0
10,0,2019,2,1548,1110,0,0
11,0,2019,2,612,377,3,0
12,1,2019,80,1985,1985,3,0
12,0,2019,80,797,793,2,0
12,0,2019,1,1048,382,3,0
12,0,2019,2,195,135,1,0
12,0,2019,2,68,42,2,0
12,1,2019,33,0,0,2,0
12,1,2019,0,1074,926,2,0
23,1,2019,82,19879,17514,0,0
23,0,2019,1,1557,1130,3,0
23,0,2019,33,1016,931,2,0
23,0,2019,79,1086,959,2,0
23,0,2019,87,11443,8762,0,0
23,0,2019,87,2608,1953,3,0
23,0,2019,87,969,947,2,0
14,1,2019,9,15368,14098,0,0
14,0,2019,9,988,924,2,0
14,0,2019,1,996,996,4,0
14,0,2019,2,53,53,0,1
10,1,2019,2,1032,1032,3,0
10,1,2019,10,4279,3597,1,0
11,1,2019,1,2890,2890,3,0
11,1,2019,0,15106,14085,0,0
11,0,2019,0,785,785,4,0
12,0,2019,84,3358,2889,1,0
12,0,2019,84,732,732,4,0
12,0,2019,1,515,492,4,0
12,1,2019,10,98,98,0,1
12,0,2019,38,567,290,1,0
12,0,2019,57,8439,5519,0,0
12,1,2019,57,6081,6081,1,0
12,0,2019,19,6607,5145,0,0
12,1,2019,19,5892,5420,1,0
12,0,2019,61,2282,1661,3,0
12,1,2019,71,6988,5134,1,0
12,0,2019,71,3894,3353,1,0
23,0,2019,9,3224,2748,1,0
23,1,2019,1,1186,1186,2,0
23,0,2019,38,1077,750,3,0
23,0,2019,38,527,322,2,0
10,0,2019,2,226,171,2,0
23,0,2019,47,3782,2675,1,0
23,1,2019,47,0,0,2,0
23,0,2019,88,1904,1317,3,0
14,0,2019,9,3501,3138,1,0
14,1,2019,9,6696,6696,1,0
14,1,2019,1,1170,1170,2,0
14,1,2019,2,2907,2501,1,0
14,1,2019,2,4418,3303,0,0
14,0,2019,2,709,338,3,0
14,1,2019,2,969,903,3,0
14,0,2019,2,433,303,2,0
14,1,2019,10,1329,1329,4,0
14,1,2019,10,5232,4449,1,0
14,1,2019,0,13483,12355,0,0
10,0,2019,1,2872,2293,1,0
10,0,2019,52,1146,1064,2,0
10,0,2019,0,529,447,2,0
11,0,2019,9,0,0,0,1
11,0,2019,9,3843,3109,1,0
11,0,2019,2,196,196,4,0
12,0,2019,80,2298,1551,0,0
12,1,2019,1,0,0,0,1
12,0,2019,10,139,115,4,0
12,0,2019,10,218,180,2,0
12,0,2019,33,4069,2588,0,0
12,1,2019,57,14418,12613,0,0
12,1,2019,71,11369,10090,0,0
12,1,2019,6,2801,2801,3,0
23,0,2019,9,958,958,4,0
23,1,2019,2,525,525,4,0
23,1,2019,10,5036,4409,1,0
23,1,2019,38,936,936,2,0
23,0,2019,73,4000,2897,0,0
23,1,2019,73,2340,2340,3,0
23,0,2019,73,671,516,2,0
23,0,2019,0,570,487,2,0
14,0,2019,9,1977,1814,3,0
14,0,2019,10,614,580,2,0
14,1,2019,5,3986,3986,1,0
14,1,2019,0,3115,2575,3,0
14,0,2019,67,8043,6992,0,0
14,0,2019,67,925,925,4,0
14,0,2019,19,1126,996,2,0
15,0,2019,23,7540,5319,1,0
15,1,2019,23,0,0,2,0
15,1,2019,92,15663,15663,0,0
11,1,2019,1,6638,6202,1,0
10,0,2019,10,384,384,4,0
11,0,2019,1,10163,8087,0,0
11,0,2019,1,1750,1310,3,0
11,1,2019,19,3254,3254,3,0
12,1,2019,80,3954,2806,1,0
12,0,2019,23,17756,10527,0,0
12,0,2019,2,33,30,4,0
12,0,2019,10,514,305,3,0
12,1,2019,38,1646,1365,1,0
12,1,2019,33,7726,7298,0,0
12,1,2019,33,2306,2306,3,0
12,0,2019,70,4203,3303,1,0
12,1,2019,19,2679,2392,3,0
12,1,2019,71,3198,3198,3,0
23,0,2019,81,4731,4684,1,0
23,0,2019,82,4700,4495,1,0
23,0,2019,82,1403,1403,4,0
23,0,2019,1,888,888,4,0
23,0,2019,2,251,232,4,0
23,1,2019,38,4060,2615,1,0
23,0,2019,73,1359,786,3,0
23,1,2019,73,0,0,2,0
23,0,2019,0,0,0,0,1
23,1,2019,87,2611,2611,4,0
23,1,2019,87,0,0,3,0
14,1,2019,1,16680,15051,0,0
14,0,2019,2,1010,450,1,0
14,0,2019,10,5057,3643,0,0
14,1,2019,67,14318,14318,0,0
10,0,2019,2,616,509,1,0
10,0,2019,10,0,0,0,1
10,0,2019,10,0,0,1,1
11,0,2019,9,1136,1136,4,0
11,1,2019,9,7197,7197,1,0
11,0,2019,2,977,568,1,0
11,0,2019,2,434,353,2,0
11,1,2019,2,798,798,2,0
11,0,2019,120,573,573,4,0
11,0,2019,0,681,594,2,0
11,0,2019,19,12148,10330,0,0
12,1,2019,84,2785,2785,3,0
12,1,2019,9,1186,1186,4,0
12,1,2019,9,4716,3960,1,0
12,1,2019,13,3729,3729,3,0
12,0,2019,1,5261,3433,0,0
12,0,2019,1,264,189,2,0
12,1,2019,1,735,301,2,0
12,0,2019,61,4183,3375,1,0
23,0,2019,82,12361,10064,0,0
23,0,2019,9,865,773,2,0
23,1,2019,2,5657,2877,0,0
23,1,2019,10,2342,1668,3,0
23,0,2019,38,5106,2755,0,0
23,1,2019,38,9144,6497,0,0
23,0,2019,38,1655,1011,1,0
23,1,2019,38,1916,1235,3,0
23,1,2019,0,13273,12021,0,0
23,0,2019,0,2420,1861,1,0
23,0,2019,87,1212,1212,4,0
23,0,2019,88,3013,2216,1,0
23,1,2019,88,7023,6194,1,0
14,0,2019,9,8692,6907,0,0
14,0,2019,1,9826,7446,0,0
14,0,2019,19,4070,3823,1,0
14,1,2019,19,17095,16774,0,0
15,0,2019,92,11947,10560,0,0
10,0,2019,1,820,820,4,0
11,1,2019,0,3179,2886,3,0
12,0,2019,23,6985,4103,1,0
12,1,2019,9,8140,6513,0,0
12,0,2019,9,4384,3310,0,0
12,1,2019,9,1566,1378,3,0
12,1,2019,13,15909,15561,0,0
12,1,2019,1,10384,7965,0,0
12,1,2019,1,1891,1334,3,0
12,1,2019,10,4274,3503,0,0
12,0,2019,10,720,612,1,0
12,1,2019,70,3232,3232,3,0
12,1,2019,19,1640,1640,4,0
12,0,2019,61,8907,5110,0,0
12,0,2019,71,8365,6962,0,0
23,0,2019,81,12660,11131,0,0
23,0,2019,81,2610,2462,3,0
23,0,2019,9,8743,6763,0,0
23,0,2019,2,0,0,4,1
23,0,2019,10,555,548,4,0
23,0,2019,10,0,0,1,1
23,1,2019,72,3731,3731,3,0
23,1,2019,0,0,0,2,0
23,1,2019,79,19237,18642,0,0
23,1,2019,79,6385,6385,1,0
23,1,2019,47,7397,7397,1,0
23,0,2019,88,854,728,2,0
14,1,2019,9,2620,2620,3,0
10,1,2019,10,1931,1931,3,0
10,1,2019,52,2626,2626,3,0
11,1,2019,2,2475,1844,1,0
11,1,2019,2,1146,956,3,0
11,0,2019,120,5995,3509,0,0
11,1,2019,120,11371,10045,0,0
11,1,2019,120,2195,2183,3,0
12,0,2019,80,270,270,4,0
12,0,2019,13,1271,1271,4,0
12,1,2019,13,7505,7505,1,0
12,0,2019,2,102,71,3,0
12,0,2019,10,1856,1269,0,0
12,0,2019,70,1095,1095,4,0
12,0,2019,19,1887,1504,3,0
23,1,2019,81,18430,17730,0,0
23,1,2019,81,0,0,3,0
23,0,2019,2,2856,1619,0,0
23,0,2019,10,0,122,0,1
23,1,2019,38,1073,1073,4,0
23,0,2019,72,1026,968,2,0
23,1,2019,0,2741,2629,3,0
23,0,2019,79,12125,5304,0,0
23,0,2019,47,1145,1119,4,0
23,1,2019,88,3479,3273,3,0
14,0,2019,1,513,454,2,0
14,1,2019,5,5262,4621,0,0
10,1,2019,52,14740,14031,0,0
10,1,2019,0,5525,5458,1,0
10,1,2019,0,2002,2002,3,0
11,0,2019,120,2194,1262,1,0
11,0,2019,120,579,550,2,0
11,0,2019,0,2783,1856,1,0
12,1,2019,80,4673,4508,0,0
12,1,2019,2,302,288,2,0
12,0,2019,10,87,45,0,1
12,0,2019,57,3579,2688,1,0
12,0,2019,0,101,91,0,1
12,0,2019,19,992,818,2,0
23,0,2019,9,1970,1523,3,0
23,0,2019,1,8895,6930,0,0
23,0,2019,1,0,0,0,1
23,0,2019,72,12048,9884,0,0
